code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,peg
600482,中国动力,电气设备,河北,38.91,9.09,17.39,4272707.0,3225372.25,636204.94,1913115.0,11.0,0.322,14.59,1.72,20040714,429308.5,2.47,23.19,21.53,15.47,4.82,53534.0,1.67787839586
600061,国投安信,证券,上海,23.35,19.62,36.94,13111258.0,10717469.0,25834.0,1115031.0,3.02,0.343,7.34,2.18,19970519,992906.38,2.69,13.91,-21.09,6.25,360.71,51688.0,1.67864845435
002497,雅化集团,化工原料,四川,73.07,8.15,9.6,406811.66,137012.97,95469.68,37847.42,0.39,0.132,2.56,7.52,20101109,87370.67,0.91,43.46,58.77,35.45,12.31,79000.0,1.68131615278
000661,长春高新,生物制药,吉林,42.79,1.7,1.7,670559.25,485270.0,72375.4,196695.91,11.56,1.67,23.79,6.01,19961218,157006.19,9.23,25.44,32.25,87.25,17.75,14329.0,1.68199685535
600410,华胜天成,软件服务,北京,36.65,8.92,11.03,1128413.88,724623.5,48294.78,257659.8,2.34,0.138,4.44,2.29,20040427,106335.5,0.96,21.74,366.71,15.84,6.0,80004.0,1.6858325667
002533,金杯电工,电气设备,湖南,35.77,5.15,5.53,322109.88,212540.66,64881.6,81305.8,1.47,0.116,4.0,2.07,20101231,77453.03,1.4,21.18,-9.6,14.08,4.01,49077.0,1.68885741265
300282,汇冠股份,电脑设备,北京,48.43,2.11,2.5,360131.75,175719.02,31560.9,201474.16,8.07,0.208,9.59,2.1,20111229,12133.07,0.49,28.55,27.33,22.67,6.13,9300.0,1.69632224168
300501,海顺新材,广告包装,上海,42.87,0.24,0.67,67519.31,44372.73,9533.73,30572.25,4.55,0.513,8.63,5.1,20160204,18977.23,2.82,25.27,3.17,38.14,19.29,9297.0,1.6964780372
002098,浔兴股份,服饰,福建,43.92,3.1,3.58,163141.31,78342.18,57768.01,30951.34,0.86,0.179,3.26,4.84,20061222,43298.87,1.21,25.87,2.03,30.35,9.21,28960.0,1.69771936606
300124,汇川技术,电器仪表,深圳,54.74,12.84,16.65,862804.19,697967.75,64998.96,137155.22,0.82,0.27,2.86,9.86,20100928,191204.05,1.15,32.24,10.31,45.78,22.13,24233.0,1.69789081886
603806,福斯特,塑料,浙江,28.14,4.02,4.02,540086.94,435874.59,72937.81,151180.56,3.76,0.621,11.67,3.0,20140905,256222.55,6.37,16.56,-43.49,21.42,11.07,17200.0,1.69927536232
001696,宗申动力,摩托车,重庆,26.03,8.92,11.45,747858.94,489688.91,85469.45,54739.96,0.48,0.143,3.19,2.33,19970306,163606.27,1.43,15.3,-4.85,17.34,6.29,102437.0,1.70130718954
000701,厦门信达,综合类,福建,48.71,3.78,4.07,2239654.5,1861931.38,161687.56,199054.02,4.9,0.131,7.84,1.62,19970226,64796.11,1.59,28.57,-44.06,2.64,0.22,45377.0,1.70493524676
002443,金洲管道,钢加工,浙江,60.92,5.03,5.21,336923.19,210509.27,75052.65,77365.81,1.49,0.074,3.89,2.31,20100706,64968.76,1.25,35.57,-26.83,9.25,2.47,61043.0,1.71267922407
603986,兆易创新,半导体,北京,74.2,1.47,2.03,192273.48,163349.09,8307.36,69232.86,3.42,0.9,7.12,18.44,20160818,57908.16,2.86,43.29,99.59,35.69,19.12,13364.0,1.71402171402
002361,神剑股份,化工原料,安徽,53.57,6.0,8.63,290557.84,187658.92,42658.05,48468.42,0.56,0.064,2.16,3.18,20100303,45107.56,0.52,31.25,-27.86,19.69,6.83,68418.0,1.71424
300396,迪瑞医疗,医疗保健,吉林,31.15,0.6,1.53,183234.05,72923.81,31762.63,40995.37,2.67,0.594,7.53,4.91,20140910,53790.71,3.51,18.17,45.94,63.6,23.0,9896.0,1.71436433682
300320,海达股份,橡胶,江苏,54.55,2.37,2.93,137909.16,95192.71,32139.91,6600.5,0.23,0.205,2.99,7.49,20120601,45805.8,1.56,31.76,46.11,30.8,11.6,11333.0,1.71756926952
002645,华宏科技,专用机械,江苏,50.58,1.49,2.09,194958.34,89105.6,34474.68,107329.63,5.12,0.189,7.59,2.52,20111220,27002.06,1.29,29.3,20.43,19.15,6.74,14314.0,1.72627986348
002001,新 和 成,化学制药,浙江,22.99,10.73,10.89,1183790.88,585344.38,433928.19,72048.78,0.66,0.538,7.34,3.37,20040625,560691.44,5.15,13.26,13.62,42.96,22.47,38300.0,1.73378582202
300057,万顺股份,广告包装,广东,56.13,2.94,4.4,502874.19,221009.13,196835.77,123146.82,2.8,0.107,5.35,2.25,20100226,62766.96,1.43,32.21,35.51,14.06,3.52,18320.0,1.74262651351
000063,中兴通讯,通信设备,深圳,22.82,34.29,41.9,14467032.0,11502028.0,787551.88,1078800.25,2.57,0.547,6.92,3.61,19971118,1257510.5,3.0,13.09,29.8,32.52,4.25,160535.0,1.74331550802
600525,长园集团,电气设备,深圳,48.02,12.46,13.17,1629933.5,743094.31,96444.99,206096.38,1.56,0.201,5.61,3.44,20021202,265633.25,2.02,27.48,-1.97,44.57,8.56,30903.0,1.74745269287
603606,东方电缆,电气设备,浙江,65.91,1.39,3.11,216583.47,160690.56,32400.4,12220.75,0.39,0.09,2.79,4.27,20141015,37483.4,1.21,37.67,31.12,12.95,2.78,30744.0,1.74966817096
002662,京威股份,汽车配件,北京,32.25,12.28,15.0,978718.88,352702.59,169458.88,134147.31,0.89,0.17,3.12,2.36,20120309,157206.06,1.05,18.41,-14.3,27.93,6.51,24176.0,1.75176534492
002656,摩登大道,服饰,广东,42.0,2.43,4.45,326572.5,157907.63,6705.27,143144.56,3.21,0.25,4.95,4.02,20120228,22252.67,0.5,23.96,485.24,52.78,22.94,7058.0,1.75292153589
002430,杭氧股份,化工机械,浙江,57.09,8.32,9.65,1011762.19,479955.59,435038.25,88341.99,0.92,0.12,4.19,2.78,20100610,144212.56,1.5,32.51,275.24,18.39,3.37,25994.0,1.75607505383
600330,天通股份,元器件,浙江,44.39,8.2,8.3,484578.0,188304.66,145533.5,262324.63,3.16,0.121,4.46,2.41,20010118,17307.03,0.21,25.21,8.1,23.58,9.84,75201.0,1.7608092027
300610,晨化股份,化工原料,江苏,39.3,0.38,1.5,75144.2,60166.53,5370.56,27263.4,1.82,0.26,4.27,4.6,20170213,16370.87,1.09,22.27,32.54,23.2,11.2,15000.0,1.76470588235
300023,宝德股份,专用机械,陕西,46.43,1.31,3.16,677599.81,188789.98,12818.0,58975.38,1.87,0.138,3.44,3.72,20091030,17365.88,0.55,26.29,20.88,27.59,14.48,23667.0,1.76607074933
002666,德联集团,化工原料,广东,41.67,4.44,7.54,338255.22,231477.95,50029.18,98210.15,1.3,0.073,3.66,1.67,20120327,99337.81,1.32,23.59,-17.0,16.35,4.66,35966.0,1.76642645189
603038,华立股份,装修装饰,广东,38.76,0.17,0.67,110469.26,74118.86,23650.92,33366.17,5.0,0.64,13.33,3.55,20170116,46422.8,6.96,21.93,-0.72,30.47,14.12,9276.0,1.76744186047
002766,索菱股份,汽车配件,深圳,74.51,1.73,4.22,271928.47,156214.13,41864.76,112356.77,2.66,0.136,4.24,4.76,20150611,39955.28,0.95,42.13,65.82,32.66,10.15,21473.0,1.76857346309
300278,华昌达,专用机械,湖北,88.03,2.27,5.45,472765.81,298197.81,47263.23,69121.21,1.27,0.12,2.97,7.1,20111216,39864.9,0.73,49.7,4.68,14.98,3.95,11607.0,1.77122736419
002376,新北洋,电脑设备,山东,29.88,5.74,6.31,377476.44,174440.31,95181.28,65412.73,1.04,0.213,3.84,3.31,20100323,92705.99,1.47,16.85,60.37,42.3,16.98,32964.0,1.77329376855
600889,南京化纤,化纤,江苏,38.67,3.07,3.07,222773.2,73862.7,117562.32,22740.7,0.74,0.135,4.83,2.16,19960308,73044.99,2.38,21.76,155.13,11.83,4.83,27805.0,1.77711397059
600337,美克家居,家居用品,新疆,37.38,14.83,18.06,528927.25,283852.19,138056.16,10035.44,0.06,0.1,2.13,2.95,20001127,133999.13,0.74,21.01,15.22,58.4,8.44,37558.0,1.77915278439
603010,万盛股份,化工原料,浙江,59.14,1.05,2.54,165803.97,76336.38,27357.14,47052.76,1.85,0.272,4.18,7.69,20141010,30735.16,1.21,33.23,1.13,21.76,9.62,8703.0,1.77971712308
601599,鹿港文化,影视音像,江苏,36.01,8.53,8.94,617359.75,424331.66,90853.86,128937.3,1.44,0.082,2.99,1.97,20110527,47704.53,0.53,20.2,-9.46,17.7,4.56,41828.0,1.78267326733
601628,中国人寿,保险,北京,31.85,208.24,282.65,287509184.0,0.0,1864900.0,5509200.0,1.95,0.433,10.64,2.59,20070109,12583100.0,4.45,17.84,17.77,0.0,3.05,155061.0,1.78531390135
603668,天马科技,饲料,福建,48.31,0.74,2.97,137439.97,98873.75,21592.7,17778.48,0.6,0.157,2.6,5.81,20170117,24450.73,0.82,27.03,30.91,24.31,10.52,23497.0,1.78727339993
603012,创力集团,专用机械,上海,38.06,4.24,6.37,369671.06,279057.5,34623.23,86021.21,1.35,0.122,3.9,2.37,20150320,88517.75,1.39,21.28,12.19,38.19,14.21,32299.0,1.78853383459
601857,中国石油,石油开采,北京,57.33,1619.22,1830.21,239998416.0,43076400.0,66049204.0,12835200.0,0.7,0.069,6.55,1.21,20071105,71192200.0,3.89,32.05,2300.38,20.37,1.3,560939.0,1.7887675507
002065,东华软件,软件服务,北京,29.01,27.95,31.4,1367794.88,1104029.63,34477.26,234153.05,0.75,0.195,2.89,3.92,20060823,468819.09,1.49,16.21,87.79,32.27,24.32,64199.0,1.78963602714
002551,尚荣医疗,医疗保健,深圳,34.86,4.08,6.65,404485.28,252058.91,22119.1,58419.18,0.88,0.143,2.73,3.66,20110225,54757.36,0.82,19.46,14.52,24.83,9.38,41054.0,1.79136690647
000818,方大化工,化工原料,辽宁,63.76,6.88,6.92,269015.13,67448.21,135165.23,129105.25,1.87,0.088,3.33,3.38,19971017,25894.55,0.37,35.58,482.52,19.68,4.08,43710.0,1.79201798763
601016,节能风电,新型电力,北京,34.74,22.36,41.56,1889448.25,282843.44,1224344.25,117248.17,0.28,0.055,1.57,2.45,20140929,106850.82,0.26,19.38,53.23,53.28,24.71,99731.0,1.79256965944
002285,世联行,房产服务,深圳,42.72,17.02,20.45,998145.19,826251.69,16888.8,58014.91,0.28,0.139,2.12,5.62,20090828,136806.34,0.67,23.83,40.49,23.16,8.53,59059.0,1.79269827948
002553,南方轴承,汽车配件,江苏,46.37,2.21,3.48,73290.74,38710.12,15437.55,5651.9,0.16,0.127,1.92,6.13,20110225,22053.8,0.63,25.84,10.45,41.5,22.96,23317.0,1.79450464396
002385,大北农,饲料,北京,24.27,23.07,41.01,1572733.88,732703.38,375146.63,91831.75,0.22,0.128,2.29,2.72,20100409,402093.0,0.98,13.51,42.56,24.96,6.26,123901.0,1.79644707624
002290,中科新材,家用电器,江苏,68.01,1.64,2.43,293800.16,246331.52,24034.77,77525.31,3.19,0.13,5.09,3.34,20090903,17391.22,0.72,37.8,53.23,18.99,4.73,23378.0,1.79920634921
300204,舒泰神,生物制药,北京,26.21,4.65,4.78,241486.66,189753.22,23904.46,58718.68,1.23,0.298,4.1,3.81,20110415,80523.56,1.68,14.56,20.45,95.03,20.12,18537.0,1.80013736264
600012,皖通高速,路桥,安徽,21.38,11.66,16.59,1360503.75,276458.66,83310.86,28052.33,0.17,0.316,5.32,2.54,20030107,593030.75,3.58,11.85,8.86,57.37,37.5,31200.0,1.80421940928
600979,广安爱众,水力发电,四川,18.51,7.18,9.48,812629.31,204162.88,474442.59,182561.95,1.93,0.159,3.56,1.65,20040906,52685.25,0.56,10.22,21.67,33.08,15.78,57590.0,1.81115459883
000681,视觉中国,互联网,江苏,66.1,2.8,7.01,367551.31,96282.49,501.6,160035.42,2.28,0.136,3.41,5.28,19970121,71463.35,1.02,36.43,36.5,60.82,24.95,31359.0,1.81443864946
603306,华懋科技,汽车配件,福建,29.29,0.74,2.36,147781.09,95843.36,40449.12,40734.31,1.72,0.59,5.97,5.18,20140926,59827.17,2.53,16.12,6.06,42.71,28.06,13749.0,1.81699751861
000988,华工科技,电器仪表,湖北,42.98,8.91,8.91,647983.94,454829.94,116140.2,93272.93,1.05,0.198,3.71,4.57,20000608,137721.7,1.55,23.56,50.18,26.39,8.67,107141.0,1.82427843803
002558,巨人网络,互联网,重庆,61.37,3.48,20.24,921858.38,777606.06,43366.75,394997.03,1.95,0.344,3.91,10.81,20110302,234085.88,1.16,33.61,39.55,81.87,49.7,24268.0,1.82594465933
603393,新天然气,供气供热,新疆,26.82,0.96,1.6,203426.3,135363.38,55375.3,117074.22,7.32,0.691,11.18,3.32,20160912,33645.71,2.1,14.68,38.51,28.74,24.15,24934.0,1.82697547684
600845,宝信软件,软件服务,上海,33.09,5.24,7.83,705087.94,518156.75,60860.86,136192.84,1.74,0.261,5.43,3.18,19940311,188026.63,2.4,18.08,4.44,28.7,10.0,43217.0,1.83019911504
600592,龙溪股份,机械基件,福建,83.34,4.0,4.0,274262.06,141488.17,58187.2,69608.56,1.74,0.073,4.66,2.6,20020805,41850.25,1.05,45.52,6575.67,27.11,6.84,36951.0,1.83084358524
603868,飞科电器,家用电器,上海,34.91,0.44,4.36,265279.75,184718.86,57106.0,68804.5,1.58,0.87,4.49,13.54,20160418,64246.11,1.47,19.04,53.93,39.23,22.0,14671.0,1.83350840336
300147,香雪制药,中成药,广东,68.28,6.6,6.61,854176.81,315407.13,153075.06,213430.3,3.23,0.073,5.21,1.93,20101215,55799.3,0.84,37.23,-8.7,28.25,4.35,38384.0,1.83400483481
300421,力星股份,机械基件,江苏,46.61,0.42,1.31,143390.94,80572.4,32856.62,85437.03,6.54,0.279,8.69,2.99,20150217,11813.5,0.9,25.39,38.21,26.17,12.14,12289.0,1.83576211107
300017,网宿科技,电信运营,上海,34.64,15.9,24.1,915382.31,603184.19,128150.52,218232.09,0.91,0.173,3.13,3.82,20091030,266344.69,1.11,18.78,-29.0,34.04,17.03,114500.0,1.84451544196
000823,超声电子,元器件,广东,40.82,5.37,5.37,484773.06,294776.5,151195.97,142463.91,2.65,0.179,5.67,2.58,19971008,86028.4,1.6,22.13,70.33,21.62,4.79,32925.0,1.84455490285
002716,金贵银业,小金属,湖南,43.71,3.11,5.65,846305.13,644296.25,103070.11,165158.55,2.92,0.22,6.05,3.01,20140128,102567.61,1.82,23.69,47.07,7.34,2.66,80912.0,1.84508231321
300357,我武生物,生物制药,浙江,43.88,1.41,1.62,72856.77,56358.66,11639.95,18170.96,1.12,0.487,4.29,9.96,20140121,29968.63,1.85,23.77,45.45,96.96,47.68,11269.0,1.8460244005
600897,厦门空港,机场,福建,16.64,2.98,2.98,451802.0,103431.63,300344.91,18098.78,0.61,0.743,10.81,2.29,19960531,228550.84,7.67,8.98,3.73,43.1,27.3,17668.0,1.85300668151
300529,健帆生物,医疗保健,广东,48.91,1.06,4.17,152002.59,116278.07,26706.86,51214.8,1.23,0.358,3.01,11.64,20160802,37450.1,0.9,26.38,48.26,83.87,45.37,26197.0,1.85405610311
002158,汉钟精机,工程机械,上海,52.51,5.3,5.3,248871.8,182297.23,46809.94,73186.4,1.38,0.156,3.61,4.54,20070817,51911.19,0.98,28.22,2.35,33.92,14.78,67270.0,1.86073706591
600535,天士力,中成药,天津,25.2,10.33,10.8,1907441.63,1300834.5,340702.13,154729.45,1.43,0.7,7.51,4.7,20020823,466839.16,4.32,13.53,10.43,32.92,10.41,29601.0,1.86252771619
600531,豫光金铅,铅锌,河南,54.51,8.86,10.9,1024823.31,764201.06,211203.88,145388.75,1.33,0.079,2.8,3.05,20020730,36843.6,0.34,29.26,138.54,4.65,1.1,101871.0,1.86295283664
600363,联创光电,元器件,江西,27.16,4.43,4.43,416874.03,230825.05,50359.46,63801.71,1.44,0.261,4.87,2.91,20010329,94489.5,2.13,14.57,16.5,15.75,8.5,49564.0,1.86410432395
002772,众兴菌业,种植业,甘肃,38.33,2.15,3.73,310090.19,129336.01,86531.18,154365.06,4.13,0.171,6.27,2.09,20150626,47407.15,1.27,20.54,-15.03,29.77,19.97,40588.0,1.86611489776
300440,运达科技,软件服务,四川,47.75,2.02,4.56,179219.7,159704.59,11898.21,28536.35,0.63,0.147,2.69,5.21,20150423,48080.51,1.05,25.56,40.77,49.62,27.56,17064.0,1.86815336463
300327,中颖电子,半导体,上海,57.27,2.07,2.1,91621.2,86530.86,2808.25,34986.09,1.67,0.296,3.3,10.27,20120613,12508.75,0.6,30.65,61.82,43.05,19.88,23440.0,1.86851549755
603345,安井食品,食品,福建,26.33,0.54,2.16,290462.09,164864.23,97054.63,59512.8,2.75,0.52,7.38,3.42,20170222,73488.06,3.4,14.04,1.95,26.56,6.31,30537.0,1.87535612536
601777,力帆股份,摩托车,重庆,45.44,12.37,12.37,3101877.25,1738265.63,586841.44,477487.34,3.86,0.098,5.46,1.63,20101125,136502.63,1.1,24.1,-32.02,13.44,1.92,68051.0,1.88547717842
603866,桃李面包,食品,辽宁,46.03,0.59,4.5,253138.72,93422.31,99238.71,52761.78,1.17,0.407,4.68,8.01,20151222,98244.86,2.18,24.39,-3.23,35.46,10.09,9064.0,1.88724887249
002641,永高股份,塑料,浙江,46.32,8.95,11.23,446366.09,221121.8,176822.11,63772.4,0.57,0.056,2.28,2.29,20111208,60821.92,0.54,24.53,-48.27,22.19,3.22,31034.0,1.88830004077
300212,易华录,软件服务,北京,68.2,3.05,3.7,802438.88,671620.44,13434.3,156907.81,4.24,0.215,6.99,4.2,20110505,59599.21,1.61,35.97,2.04,29.03,6.53,23268.0,1.89602446483
002340,格林美,小金属,深圳,57.88,31.14,38.16,1955860.0,947687.5,495965.06,202874.05,0.53,0.071,1.89,4.37,20100122,124189.92,0.33,30.46,58.6,21.76,6.36,184119.0,1.90019697965
603328,依顿电子,元器件,广东,30.61,9.85,9.97,545199.75,454362.94,85208.9,98779.6,0.99,0.253,4.54,3.42,20140701,237369.59,2.38,16.09,0.53,31.7,16.13,24284.0,1.90242386576
300206,理邦仪器,医疗保健,深圳,55.34,3.44,5.85,148008.3,81420.5,29593.3,43642.71,0.75,0.083,2.11,4.38,20110421,17840.6,0.3,29.05,116.35,56.26,11.65,22273.0,1.90499139415
300347,泰格医药,医疗保健,浙江,59.77,3.04,5.0,323901.16,127685.36,20629.86,124949.95,2.5,0.239,4.7,6.08,20120817,55522.6,1.11,31.36,53.07,43.15,16.1,15385.0,1.90593112245
603609,禾丰牧业,饲料,辽宁,35.83,8.31,8.31,583242.63,309465.09,147992.3,10390.98,0.13,0.13,3.64,2.56,20140808,189258.81,2.28,18.77,-41.59,8.38,1.8,31450.0,1.90889717635
000636,风华高科,元器件,广东,38.99,8.13,8.95,658511.69,288775.88,179270.31,241806.8,2.7,0.125,5.01,1.94,19961129,67811.11,0.76,20.4,38.37,22.17,7.59,69756.0,1.9112745098
300468,四方精创,软件服务,深圳,79.63,0.67,1.05,103350.43,74022.31,1419.04,62563.23,5.94,0.266,8.38,5.05,20150527,22067.75,2.09,41.62,33.63,50.08,14.21,12595.0,1.9132628544
600869,智慧能源,电气设备,青海,75.35,21.78,22.19,1613371.75,1125859.38,206616.75,208183.13,0.94,0.048,2.54,2.87,19950206,117183.02,0.53,39.33,-48.18,12.7,1.37,71881.0,1.91584032545
002653,海思科,化学制药,西藏,49.12,4.83,10.8,379157.63,199757.45,61861.98,2792.73,0.03,0.128,1.77,7.13,20120117,69653.68,0.64,25.6,-41.74,80.47,16.52,16874.0,1.91875
000686,东北证券,证券,吉林,39.74,23.4,23.4,6703060.5,0.0,69577.21,574528.81,2.45,0.133,6.72,1.57,19970227,506576.16,2.16,20.7,-47.13,0.0,14.71,111431.0,1.91980676329
600490,鹏欣资源,铜,上海,79.31,14.79,18.91,738639.5,314811.94,238318.72,334613.97,1.77,0.06,2.94,3.23,20030626,17504.99,0.09,41.23,498.35,15.89,5.94,98429.0,1.92359932088
000876,新 希 望,饲料,四川,13.85,34.57,42.16,4234559.5,1200193.0,789856.13,247550.59,0.59,0.268,5.21,1.43,19980311,1381944.63,3.28,7.2,-20.94,7.69,3.8,110000.0,1.92361111111
000890,法 尔 胜,钢加工,江苏,51.68,3.8,3.8,980364.63,634061.13,26252.45,1377.54,0.04,0.077,2.27,3.53,19990119,29709.5,0.78,26.8,-25.33,12.49,2.46,35197.0,1.92835820896
002025,航天电器,元器件,贵州,30.42,4.29,4.29,399753.47,329113.88,48070.26,42246.59,0.98,0.347,5.14,4.11,20040726,98590.02,2.3,15.76,18.13,37.87,11.7,35415.0,1.93020304569
603690,至纯科技,专用机械,上海,88.69,0.52,2.1,81133.06,67970.42,11268.66,2467.0,0.12,0.119,1.87,11.26,20170113,14269.88,0.68,45.86,4.76,31.88,15.81,24620.0,1.9339293502
002431,棕榈股份,建筑施工,广东,90.84,9.4,14.87,1464771.25,1021062.81,66950.65,232544.7,1.56,0.057,3.84,2.68,20100610,129726.13,0.87,46.43,60.91,18.94,3.97,120000.0,1.95649364635
002183,怡 亚 通,仓储物流,深圳,28.36,21.17,21.19,4342047.5,3489089.25,159905.56,128047.72,0.6,0.156,2.67,3.31,20071113,163164.55,0.77,14.44,6.59,6.66,1.1,126357.0,1.96398891967
603663,三祥新材,矿物制品,福建,79.99,0.49,1.34,50198.1,37040.23,8461.35,15695.38,1.17,0.175,3.26,8.62,20160801,12502.8,0.93,40.57,36.09,26.32,12.19,19797.0,1.97165393148
600872,中炬高新,食品,广东,41.56,7.97,7.97,517060.44,305502.19,117508.1,28205.24,0.35,0.264,3.64,6.04,19950124,161794.95,2.03,21.07,47.48,39.13,11.67,30184.0,1.97247271001
002404,嘉欣丝绸,纺织,浙江,33.31,4.0,5.21,199008.38,113689.47,32619.15,31568.1,0.61,0.117,2.45,3.17,20100511,33901.65,0.65,16.87,50.11,19.16,4.7,50507.0,1.97451096621
000070,特发信息,通信设备,深圳,32.08,5.42,6.27,545389.19,398270.25,56876.96,73884.7,1.18,0.169,2.91,3.73,20000511,41195.53,0.66,16.2,34.99,16.63,4.26,32651.0,1.98024691358
000538,云南白药,中成药,云南,28.64,10.41,10.41,2604248.25,2347492.5,175226.56,124721.57,1.2,1.503,16.6,5.18,19931215,1415264.5,13.59,14.43,12.75,31.78,13.09,48296.0,1.98475398475
002073,软控股份,软件服务,山东,71.29,6.28,9.35,861027.38,585553.25,157390.69,205147.98,2.19,0.066,4.89,1.92,20061018,127998.61,1.37,35.8,238.83,21.46,4.94,50000.0,1.99134078212
002599,盛通股份,广告包装,北京,78.43,1.82,3.24,215199.52,91948.11,67500.31,85582.27,2.64,0.1,4.44,3.29,20110715,23201.42,0.72,39.32,113.38,20.21,5.76,8055.0,1.99465920651
002106,莱宝高科,元器件,深圳,57.58,7.04,7.06,452069.59,278691.94,135447.59,207783.98,2.94,0.09,5.17,2.01,20070112,57289.51,0.81,28.84,-5.65,14.5,3.84,62066.0,1.99653259362
000799,酒鬼酒,白酒,湖南,54.57,2.24,3.25,232052.3,162360.3,41828.03,116125.95,3.57,0.255,5.89,4.72,19970718,22507.38,0.69,27.33,113.62,76.94,22.33,50369.0,1.99670691548
300265,通光线缆,电气设备,江苏,45.21,3.37,3.38,214946.55,156254.56,29717.45,19513.48,0.58,0.124,2.85,3.95,20110916,39117.12,1.16,22.51,-36.29,21.38,5.46,21694.0,2.00844069303
603577,汇金通,钢加工,山东,82.65,0.44,1.75,165380.11,131910.8,22547.77,51180.9,2.92,0.123,4.81,4.22,20161222,19143.02,1.09,41.06,-11.55,22.38,5.87,15604.0,2.0129079396
603901,永创智能,专用机械,浙江,57.45,1.54,4.0,184837.92,127750.9,28162.18,16188.27,0.4,0.098,2.29,4.89,20150529,31911.0,0.8,28.53,-9.77,30.04,6.8,26926.0,2.01366982124
000601,韶能股份,水力发电,广东,12.59,10.8,10.81,915851.19,159480.98,704982.81,158531.94,1.47,0.298,4.01,1.87,19960830,110619.75,1.02,6.24,-13.83,34.13,17.89,73000.0,2.01762820513
600887,伊利股份,乳制品,内蒙,22.76,60.33,60.79,4438390.0,2598951.0,1297787.63,272804.03,0.45,0.553,3.74,6.73,19960312,1200946.63,1.98,11.28,4.75,38.19,10.1,220192.0,2.01773049645
603309,维力医疗,医疗保健,广东,53.68,0.77,2.0,98448.82,58812.23,22310.36,30776.59,1.54,0.199,4.34,4.92,20150302,32623.89,1.63,26.59,12.52,36.64,13.79,21734.0,2.01880406168
000811,烟台冰轮,工程机械,山东,22.16,6.05,6.53,531688.0,274711.59,68058.3,26795.15,0.41,0.223,3.88,2.55,19980528,144750.88,2.22,10.91,-14.89,29.35,9.88,29112.0,2.03116406966
002608,江苏国信,火力发电,江苏,22.44,5.37,32.53,4415778.0,739834.19,2321429.5,1310714.0,4.03,0.264,5.02,2.36,20110810,-401958.91,-1.24,10.99,94.59,12.77,10.3,27607.0,2.04185623294
002838,道恩股份,塑料,山东,53.66,0.32,1.26,92437.82,63233.23,15382.29,31955.3,2.54,0.373,6.26,6.39,20170106,31417.59,2.49,26.21,10.96,20.88,10.44,7001.0,2.04731018695
002355,兴民智通,汽车配件,山东,84.56,2.96,5.14,406353.06,211556.95,85420.38,98372.35,1.91,0.078,4.01,3.29,20100209,50083.87,0.97,41.28,42.73,21.45,4.71,31347.0,2.0484496124
002083,孚日股份,纺织,山东,13.88,8.65,9.08,712041.56,329723.66,251122.22,126124.97,1.39,0.268,3.58,2.08,20061124,88096.15,0.97,6.76,39.07,25.39,10.32,60951.0,2.05325443787
300428,四通新材,铝,河北,76.49,0.62,2.42,87482.4,51909.23,14994.61,13180.1,0.54,0.149,2.66,8.58,20150319,21808.7,0.9,37.22,5.36,11.41,6.69,24296.0,2.0550779151
